"","st","NAME","PARTY","ELECYR","ELECTP","POS.PCT","NEG.PCT"
"1129","HI","GW Bush",2,2004,2,41,"54"
"1130","HI","GW Bush",2,2004,2,39,"54"
"1131","HI","GW Bush",2,2004,2,37,"58"
"1132","HI","GW Bush",2,2004,2,41,"53"
"1133","HI","GW Bush",2,2004,2,43,"52"
"1134","HI","GW Bush",2,2004,2,38,"55"
"1135","HI","GW Bush",2,2004,2,37,"58"
"1136","HI","GW Bush",2,2004,2,34,"58"
"1137","HI","GW Bush",2,2004,2,33,"61"
"1138","HI","GW Bush",2,2004,2,37,"59"
"1139","HI","GW Bush",2,2004,2,42,"55"
"1140","HI","GW Bush",2,2004,2,39,"58"
"1141","HI","GW Bush",2,2004,2,42,"54"
"1142","HI","GW Bush",2,2004,2,40,"56"
"1143","HI","GW Bush",2,2004,2,34,"63"
"1144","HI","Obama",1,2008,1,68,"26"
"1145","ID","Clinton",1,1992,1,34,"66"
"1146","ID","Clinton",1,1992,1,26,"74"
"1147","ID","Clinton",1,1992,1,30,"66"
"1148","ID","Clinton",1,1992,1,32,"68"
"1149","ID","Clinton",1,1992,1,29,"71"
"1150","ID","Clinton",1,1996,2,40,"57"
"1151","ID","Clinton",1,1992,1,29,"71"
"1152","ID","GW Bush",2,2004,2,56,"40"
"1153","ID","GW Bush",2,2004,2,56,"39"
"1154","ID","GW Bush",2,2004,2,59,"36"
"1155","ID","GW Bush",2,2004,2,57,"40"
"1156","ID","GW Bush",2,2004,2,55,"44"
"1157","ID","GW Bush",2,2004,2,59,"39"
"1158","ID","GW Bush",2,2004,2,57,"38"
"1159","ID","GW Bush",2,2004,2,58,"39"
"1160","ID","GW Bush",2,2004,2,55,"43"
"1161","ID","GW Bush",2,2004,2,50,"47"
"1162","ID","GW Bush",2,2004,2,53,"43"
"1163","ID","GW Bush",2,2004,2,52,"45"
"1164","ID","GW Bush",2,2004,2,55,"44"
"1165","ID","GW Bush",2,2004,2,54,"44"
"1166","ID","GW Bush",2,2004,2,56,"41"
"1167","ID","GW Bush",2,2004,2,57,"41"
"1168","ID","GW Bush",2,2004,2,57,"40"
"1169","ID","GW Bush",2,2004,2,46,"53"
"1170","ID","GW Bush",2,2004,2,55,"43"
"1171","ID","GW Bush",2,2004,2,43,"56"
"1172","ID","Obama",1,2008,1,45,"47"
"1173","IL","Kennedy",1,1960,1,60,"35"
"1174","IL","Johnson",1,1964,2,18,"78"
"1175","IL","Johnson",1,1964,2,24,"39"
"1176","IL","Johnson",1,1964,2,29,"61"
"1177","IL","Johnson",1,1964,2,35,"58"
"1178","IL","Johnson",1,1964,2,35,"59"
"1179","IL","Johnson",1,1964,2,37,"52"
"1180","IL","Johnson",1,1964,2,43,"43"
"1181","IL","Johnson",1,1964,2,44,"49"
"1182","IL","Johnson",1,1964,2,49,"48"
"1183","IL","Johnson",1,1964,2,54,"41"
"1184","IL","Reagan",2,1980,2,54,"19"
"1185","IL","Reagan",2,1980,2,60,"16"
"1186","IL","Reagan",2,1984,2,56,"14"
"1187","IL","Reagan",2,1984,2,58,"15"
"1188","IL","Reagan",2,1984,2,44,"47"
"1189","IL","Reagan",2,1984,2,51,"21"
"1190","IL","Bush",2,1988,1,51,"46"
"1191","IL","Bush",2,1988,1,54,"44"
"1192","IL","Bush",2,1988,1,57,"42"
"1193","IL","Bush",2,1988,1,22,"76"
"1194","IL","Clinton",1,1996,2,33,"57"
"1195","IL","Clinton",1,1992,1,36,"61"
"1196","IL","Clinton",1,1992,1,50,"40"
"1197","IL","Clinton",1,1992,1,33,"65"
"1198","IL","Clinton",1,1992,1,45,"46"
"1199","IL","Clinton",1,1992,1,34,"66"
"1200","IL","Clinton",1,1992,1,51,"43"
"1201","IL","Clinton",1,1992,1,27,"71"
"1202","IL","Clinton",1,1992,1,31,"67"
"1203","IL","Clinton",1,1992,1,47,"47"
"1204","IL","Clinton",1,1992,1,44,"56"
"1205","IL","Clinton",1,1992,1,39,""
"1206","IL","Clinton",1,1992,1,39,"58"
"1207","IL","Clinton",1,1992,1,42,"58"
"1208","IL","Clinton",1,1992,1,56,"32"
"1209","IL","Clinton",1,1992,1,50,"50"
"1210","IL","Clinton",1,1992,1,42,"58"
"1211","IL","Clinton",1,1992,1,44,"54"
"1212","IL","Clinton",1,1996,2,64,"27"
"1213","IL","Clinton",1,1996,2,48,"49"
"1214","IL","Clinton",1,1996,2,72,"21"
"1215","IL","Clinton",1,1996,2,61,"39"
"1216","IL","Clinton",1,1996,2,51,"46"
"1217","IL","Clinton",1,1996,2,56,"44"
"1218","IL","Clinton",1,1996,2,66,"29"
"1219","IL","Clinton",1,1996,2,59,"38"
"1220","IL","Clinton",1,1996,2,51,"20"
"1221","IL","Clinton",1,1996,2,54,"46"
"1222","IL","Clinton",1,1996,2,64,"33"
"1223","IL","GW Bush",2,2000,1,57,"24"
"1224","IL","GW Bush",2,2000,1,82,"12"
"1225","IL","GW Bush",2,2000,1,82,"9"
"1226","IL","GW Bush",2,2000,1,63,"na"
"1227","IL","GW Bush",2,2000,1,41,"50"
"1228","IL","GW Bush",2,2000,1,59,"33"
"1229","IL","GW Bush",2,2000,1,59,"32"
"1230","IL","GW Bush",2,2000,1,43,"46"
"1231","IL","GW Bush",2,2000,1,56,"32"
"1232","IL","GW Bush",2,2000,1,52,"46"
"1233","IL","GW Bush",2,2000,1,57,"34"
"1234","IL","GW Bush",2,2000,1,46,"44"
"1235","IL","GW Bush",2,2000,1,34,"54"
"1236","IL","GW Bush",2,2000,1,43,"47"
"1237","IL","GW Bush",2,2000,1,49,"50"
"1238","IL","GW Bush",2,2000,1,50,"41"
"1239","IL","GW Bush",2,2000,1,44,"46"
"1240","IL","GW Bush",2,2000,1,49,"42"
"1241","IL","GW Bush",2,2000,1,42,"50"
"1242","IL","GW Bush",2,2000,1,47,"46"
"1243","IL","GW Bush",2,2000,1,43,"48"
"1244","IL","GW Bush",2,2000,1,35,"56"
"1245","IL","GW Bush",2,2000,1,40,"50"
"1246","IL","GW Bush",2,2000,1,37,"55"
"1247","IL","GW Bush",2,2000,1,35,"57"
"1248","IL","GW Bush",2,2000,1,32,"59"
"1249","IL","GW Bush",2,2000,1,30,"61"
"1250","IL","GW Bush",2,2000,1,41,"53"
"1251","IL","GW Bush",2,2000,1,35,"57"
"1252","IL","GW Bush",2,2000,1,38,"56"
"1253","IL","GW Bush",2,2000,1,31,"59"
"1254","IL","GW Bush",2,2000,1,38,"54"
"1255","IL","GW Bush",2,2000,1,35,"56"
"1256","IL","GW Bush",2,2000,1,33,"59"
"1257","IL","GW Bush",2,2004,2,39,"56"
"1258","IL","GW Bush",2,2004,2,37,"58"
"1259","IL","GW Bush",2,2004,2,38,"57"
"1260","IL","GW Bush",2,2004,2,38,"61"
"1261","IL","GW Bush",2,2004,2,33,"59"
"1262","IL","GW Bush",2,2004,2,32,"66"
"1263","IL","GW Bush",2,2004,2,31,"67"
"1264","IL","GW Bush",2,2004,2,36,"60"
"1265","IL","GW Bush",2,2004,2,35,"62"
"1266","IL","GW Bush",2,2004,2,33,"62"
"1267","IL","GW Bush",2,2004,2,33,"64"
"1268","IL","GW Bush",2,2004,2,33,"62"
"1269","IL","GW Bush",2,2004,2,35,"63"
"1270","IL","GW Bush",2,2004,2,29,"67"
"1271","IL","GW Bush",2,2004,2,31,"67"
"1272","IL","GW Bush",2,2004,2,32,"65"
"1273","IL","GW Bush",2,2004,2,28,"69"
"1274","IL","GW Bush",2,2004,2,33,"66"
"1275","IL","GW Bush",2,2004,2,31,"65"
"1276","IL","GW Bush",2,2004,2,35,"63"
"1277","IL","GW Bush",2,2004,2,30,"67"
"1278","IL","GW Bush",2,2004,2,33,"62"
"1279","IL","GW Bush",2,2004,2,28,"71"
"1280","IL","GW Bush",2,2004,2,18,"75"
"1281","IN","Kennedy",1,1960,1,56,"40"
"1282","IN","Johnson",1,1964,2,63,"35"
"1283","IN","Reagan",2,1980,2,36,"64"
"1284","IN","Reagan",2,1984,2,55,"45"
"1285","IN","Reagan",2,1984,2,64,"36"
"1286","IN","Bush",2,1988,1,52,"43"
"1287","IN","Bush",2,1988,1,57,"33"
"1288","IN","Bush",2,1988,1,41,"38"
"1289","IN","Clinton",1,1992,1,41,"51"
"1290","IN","Clinton",1,1992,1,28,"72"
"1291","IN","Clinton",1,1992,1,32,"67"
"1292","IN","Clinton",1,1992,1,32,"67"
"1293","IN","Clinton",1,1992,1,37,"63"
"1294","IN","Clinton",1,1992,1,32,"68"
"1295","IN","Clinton",1,1992,1,35,"65"
"1296","IN","Clinton",1,1992,1,37,"63"
"1297","IN","Clinton",1,1992,1,35,"65"
"1298","IN","Clinton",1,1996,2,41,"59"
"1299","IN","Clinton",1,1996,2,42,"58"
"1300","IN","Clinton",1,1996,2,40,"60"
"1301","IN","Clinton",1,1996,2,47,"53"
"1302","IN","Clinton",1,1996,2,48,"50"
"1303","IN","GW Bush",2,2000,1,89,"8"
"1304","IN","GW Bush",2,2000,1,76,""
"1305","IN","GW Bush",2,2000,1,59,"36"
"1306","IN","GW Bush",2,2000,1,47,"48"
"1307","IN","GW Bush",2,2000,1,55,"39"
"1308","IN","GW Bush",2,2000,1,3,"52"
"1309","IN","GW Bush",2,2000,1,3,"43"
"1310","IN","GW Bush",2,2000,1,3,"44"
"1311","IN","GW Bush",2,2000,1,10,"58"
"1312","IN","GW Bush",2,2000,1,10,"56"
"1313","IN","GW Bush",2,2000,1,10,"57"
"1314","IN","GW Bush",2,2004,2,47,"46"
"1315","IN","GW Bush",2,2004,2,48,"48"
"1316","IN","GW Bush",2,2004,2,48,"49"
"1317","IN","GW Bush",2,2004,2,47,"50"
"1318","IN","GW Bush",2,2004,2,44,"53"
"1319","IN","GW Bush",2,2004,2,45,"53"
"1320","IN","GW Bush",2,2004,2,42,"55"
"1321","IN","GW Bush",2,2004,2,45,"50"
"1322","IN","GW Bush",2,2004,2,46,"51"
"1323","IN","GW Bush",2,2004,2,37,"56"
"1324","IN","GW Bush",2,2004,2,40,"57"
"1325","IN","GW Bush",2,2004,2,40,"58"
"1326","IN","GW Bush",2,2004,2,36,"61"
"1327","IN","GW Bush",2,2004,2,43,"55"
"1328","IN","GW Bush",2,2004,2,46,"52"
"1329","IN","GW Bush",2,2004,2,45,"52"
"1330","IN","GW Bush",2,2004,2,43,"55"
"1331","IN","GW Bush",2,2004,2,47,"52"
"1332","IN","GW Bush",2,2004,2,42,"55"
"1333","IN","GW Bush",2,2004,2,40,"57"
"1334","IN","GW Bush",2,2004,2,39,"59"
"1335","IN","GW Bush",2,2004,2,28,"66"
"1336","IN","GW Bush",2,2004,2,40,"57"
"1337","IN","GW Bush",2,2004,2,37,"60"
"1338","IA","Bush",2,1988,1,67,"32"
"1339","IA","Bush",2,1988,1,69,"29"
"1340","IA","Bush",2,1988,1,55,"39"
"1341","IA","Clinton",1,1992,1,50,"30"
"1342","IA","Clinton",1,1992,1,41,"56"
"1343","IA","Clinton",1,1992,1,44,"56"
"1344","IA","Clinton",1,1992,1,61,"31"
"1345","IA","Clinton",1,1992,1,49,"41"
"1346","IA","Clinton",1,1992,1,47,"53"
"1347","IA","Clinton",1,1992,1,46,"50"
"1348","IA","Clinton",1,1992,1,51,"40"
"1349","IA","Clinton",1,1992,1,49,"50"
"1350","IA","Clinton",1,1992,1,49,"50"
"1351","IA","Clinton",1,1992,1,42,"58"
"1352","IA","Clinton",1,1992,1,61,"32"
"1353","IA","Clinton",1,1992,1,55,"37"
"1354","IA","Clinton",1,1992,1,49,"51"
"1355","IA","Clinton",1,1996,2,61,"34"
"1356","IA","Clinton",1,1996,2,50,"50"
"1357","IA","Clinton",1,1996,2,49,"51"
"1358","IA","Clinton",1,1996,2,64,"32"
"1359","IA","Clinton",1,1996,2,55,"45"
"1360","IA","Clinton",1,1996,2,60,"34"
"1361","IA","Clinton",1,1996,2,58,"38"
"1362","IA","Clinton",1,1996,2,64,"36"
"1363","IA","Clinton",1,1996,2,55,"44"
"1364","IA","Clinton",1,1996,2,55,"44"
"1365","IA","Clinton",1,1996,2,56,"43"
"1366","IA","Clinton",1,1996,2,54,"30"
"1367","IA","GW Bush",2,2000,1,84,"9"
"1368","IA","GW Bush",2,2000,1,83,"12"
"1369","IA","GW Bush",2,2000,1,69,"31"
"1370","IA","GW Bush",2,2000,1,67,"27"
"1371","IA","GW Bush",2,2000,1,40,"50"
"1372","IA","GW Bush",2,2000,1,60,"39"
"1373","IA","GW Bush",2,2000,1,48,"21"
"1374","IA","GW Bush",2,2000,1,41,"52"
"1375","IA","GW Bush",2,2000,1,55,"45"
"1376","IA","GW Bush",2,2000,1,37,"59"
"1377","IA","GW Bush",2,2000,1,52,"43"
"1378","IA","GW Bush",2,2000,1,49,"42"
"1379","IA","GW Bush",2,2000,1,36,"56"
"1380","IA","GW Bush",2,2000,1,47,"45"
"1381","IA","GW Bush",2,2000,1,51,"49"
"1382","IA","GW Bush",2,2000,1,48,"46"
"1383","IA","GW Bush",2,2000,1,35,"62"
"1384","IA","GW Bush",2,2000,1,47,"50"
"1385","IA","GW Bush",2,2000,1,40,"55"
"1386","IA","GW Bush",2,2000,1,48,"48"
"1387","IA","GW Bush",2,2000,1,48,"43"
"1388","IA","GW Bush",2,2000,1,41,"42"
"1389","IA","GW Bush",2,2000,1,48,"43"
"1390","IA","GW Bush",2,2000,1,48,"40"
"1391","IA","GW Bush",2,2000,1,44,"38"
"1392","IA","GW Bush",2,2000,1,48,"40"
"1393","IA","GW Bush",2,2000,1,49,"39"
"1394","IA","GW Bush",2,2000,1,45,"37"
"1395","IA","GW Bush",2,2000,1,41,"41"
"1396","IA","GW Bush",2,2000,1,48,"38"
"1397","IA","GW Bush",2,2000,1,46,"38"
"1398","IA","GW Bush",2,2000,1,47,"40"
"1399","IA","GW Bush",2,2000,1,51,"42"
"1400","IA","GW Bush",2,2000,1,49,"43"
"1401","IA","GW Bush",2,2004,2,42,"53"
"1402","IA","GW Bush",2,2004,2,39,"56"
"1403","IA","GW Bush",2,2004,2,44,"52"
"1404","IA","GW Bush",2,2004,2,42,"55"
"1405","IA","GW Bush",2,2004,2,40,"57"
"1406","IA","GW Bush",2,2004,2,38,"61"
"1407","IA","GW Bush",2,2004,2,35,"63"
"1408","IA","GW Bush",2,2004,2,35,"61"
"1409","IA","GW Bush",2,2004,2,38,"58"
"1410","IA","GW Bush",2,2004,2,37,"60"
"1411","IA","GW Bush",2,2004,2,43,"54"
"1412","IA","GW Bush",2,2004,2,37,"59"
"1413","IA","GW Bush",2,2004,2,38,"57"
"1414","IA","GW Bush",2,2004,2,35,"62"
"1415","IA","GW Bush",2,2004,2,32,"66"
"1416","IA","GW Bush",2,2004,2,34,"61"
"1417","IA","GW Bush",2,2004,2,35,"64"
"1418","IA","GW Bush",2,2004,2,29,"69"
"1419","IA","GW Bush",2,2004,2,36,"63"
"1420","IA","GW Bush",2,2004,2,36,"62"
"1421","IA","GW Bush",2,2004,2,37,"61"
"1422","IA","GW Bush",2,2004,2,36,"62"
"1423","IA","GW Bush",2,2004,2,41,"53"
"1424","IA","GW Bush",2,2004,2,36,"62"
"1425","IA","GW Bush",2,2004,2,37,"62"
"1426","IA","GW Bush",2,2004,2,38,"60"
"1427","IA","GW Bush",2,2004,2,39,"59"
"1428","IA","GW Bush",2,2004,2,32,"67"
"1429","IA","GW Bush",2,2004,2,33,"65"
"1430","IA","GW Bush",2,2004,2,34,"63"
"1431","IA","GW Bush",2,2004,2,37,"60"
"1432","IA","GW Bush",2,2004,2,34,"62"
"1433","IA","GW Bush",2,2004,2,31,"67"
"1434","IA","GW Bush",2,2004,2,30,"68"
"1435","IA","GW Bush",2,2004,2,34,"63"
"1436","IA","GW Bush",2,2004,2,28,"69"
"1437","IA","GW Bush",2,2004,2,27,"71"
"1438","IA","GW Bush",2,2004,2,34,"63"
"1439","IA","GW Bush",2,2004,2,34,"63"
"1440","IA","GW Bush",2,2004,2,29,"68"
"1441","IA","GW Bush",2,2004,2,32,"65"
"1442","IA","GW Bush",2,2004,2,26,"72"
"1443","IA","GW Bush",2,2004,2,27,"71"
"1444","IA","GW Bush",2,2004,2,34,"64"
"1445","IA","GW Bush",2,2004,2,31,"67"
"1446","IA","GW Bush",2,2004,2,30,"67"
"1447","IA","GW Bush",2,2004,2,30,"66"
"1448","IA","GW Bush",2,2004,2,32,"65"
"1449","IA","GW Bush",2,2004,2,32,"66"
"1450","IA","GW Bush",2,2004,2,28,"70"
"1451","IA","GW Bush",2,2004,2,33,"63"
"1452","IA","GW Bush",2,2004,2,33,"63"
"1453","IA","GW Bush",2,2004,2,31,"65"
"1454","IA","GW Bush",2,2004,2,28,"68"
"1455","IA","GW Bush",2,2004,2,34,"63"
"1456","IA","GW Bush",2,2004,2,30,"69"
"1457","IA","Obama",1,2008,1,68,"22"
"1458","IA","Obama",1,2008,1,63,"32"
"1459","IA","Obama",1,2008,1,57,"40"
"1460","IA","Obama",1,2008,1,64,"29"
"1461","IA","Obama",1,2008,1,59,"35"
"1462","IA","Obama",1,2008,1,66,"31"
"1463","IA","Obama",1,2008,1,57,"39"
"1464","IA","Obama",1,2008,1,56,"40"
"1465","IA","Obama",1,2008,1,56,"38"
"1466","IA","Obama",1,2008,1,46,"48"
"1467","KS","Clinton",1,1992,1,41,"59"
"1468","KS","Clinton",1,1992,1,31,"69"
"1469","KS","Clinton",1,1992,1,29,"39"
"1470","KS","Clinton",1,1992,1,35,"61"
"1471","KS","Clinton",1,1992,1,36,"64"
"1472","KS","Clinton",1,1992,1,39,"61"
"1473","KS","Clinton",1,1996,2,48,"52"
"1474","KS","Clinton",1,1996,2,50,"46"
"1475","KS","GW Bush",2,2004,2,49,"45"
"1476","KS","GW Bush",2,2004,2,51,"45"
"1477","KS","GW Bush",2,2004,2,46,"50"
"1478","KS","GW Bush",2,2004,2,47,"50"
"1479","KS","GW Bush",2,2004,2,43,"54"
"1480","KS","GW Bush",2,2004,2,43,"53"
"1481","KS","GW Bush",2,2004,2,49,"49"
"1482","KS","GW Bush",2,2004,2,50,"45"
"1483","KS","GW Bush",2,2004,2,49,"47"
"1484","KS","GW Bush",2,2004,2,44,"52"
"1485","KS","GW Bush",2,2004,2,46,"51"
"1486","KS","GW Bush",2,2004,2,35,"61"
"1487","KS","GW Bush",2,2004,2,43,"53"
"1488","KS","GW Bush",2,2004,2,45,"52"
"1489","KS","GW Bush",2,2004,2,39,"58"
"1490","KS","GW Bush",2,2004,2,47,"51"
"1491","KS","GW Bush",2,2004,2,41,"57"
"1492","KS","GW Bush",2,2004,2,45,"53"
"1493","KS","GW Bush",2,2004,2,43,"54"
"1494","KS","GW Bush",2,2004,2,40,"56"
"1495","KS","GW Bush",2,2004,2,38,"60"
"1496","KS","GW Bush",2,2004,2,37,"60"
"1497","KS","GW Bush",2,2004,2,37,"58"
"1498","KS","GW Bush",2,2004,2,45,"53"
"1499","KS","GW Bush",2,2004,2,39,"57"
"1500","KS","GW Bush",2,2004,2,38,"60"
"1501","KS","GW Bush",2,2004,2,37,"58"
"1502","KS","GW Bush",2,2004,2,39,"60"
"1503","KS","GW Bush",2,2004,2,38,"56"
"1504","KS","GW Bush",2,2004,2,43,"56"
"1505","KS","GW Bush",2,2004,2,38,"59"
"1506","KS","GW Bush",2,2004,2,39,"59"
"1507","KS","GW Bush",2,2004,2,41,"56"
"1508","KS","GW Bush",2,2004,2,42,"56"
"1509","KS","GW Bush",2,2004,2,40,"59"
"1510","KS","GW Bush",2,2004,2,39,"58"
"1511","KS","GW Bush",2,2004,2,39,"59"
"1512","KS","GW Bush",2,2004,2,37,"60"
"1513","KS","GW Bush",2,2004,2,46,"52"
"1514","KS","GW Bush",2,2004,2,46,"52"
"1515","KS","GW Bush",2,2004,2,40,"58"
"1516","KS","GW Bush",2,2004,2,36,"62"
"1517","KS","GW Bush",2,2004,2,43,"55"
"1518","KS","GW Bush",2,2004,2,38,"59"
"1519","KS","GW Bush",2,2004,2,44,"37"
"1520","KS","Obama",1,2008,1,62,"24"
"1521","KS","Obama",1,2008,1,48,"41"
"1522","KS","Obama",1,2008,1,54,"37"
"1523","KS","Obama",1,2008,1,55,"40"
"1524","KS","Obama",1,2008,1,44,"50"
"1525","KS","Obama",1,2008,1,53,"44"
"1526","KS","Obama",1,2008,1,49,"49"
"1527","KS","Obama",1,2008,1,41,"53"
"1528","KS","Obama",1,2008,1,39,"57"
"1529","KS","Obama",1,2008,1,38,"58"
"1530","KY","Kennedy",1,1960,1,74,"24"
"1531","KY","Kennedy",1,1960,1,69,"28"
"1532","KY","Johnson",1,1963,4,26,"36"
"1533","KY","Johnson",1,1963,4,37,"34"
"1534","KY","Johnson",1,1963,4,46,"35"
"1535","KY","Johnson",1,1963,4,47,"27"
"1536","KY","Johnson",1,1963,4,49,"34"
"1537","KY","Johnson",1,1963,4,50,"40"
"1538","KY","Johnson",1,1963,4,50,"43"
"1539","KY","Johnson",1,1963,4,51,"35"
"1540","KY","Johnson",1,1963,4,54,"38"
"1541","KY","Johnson",1,1963,4,55,"30"
"1542","KY","Johnson",1,1963,4,56,"29"
"1543","KY","Johnson",1,1963,4,57,"26"
"1544","KY","Johnson",1,1963,4,64,"26"
"1545","KY","Johnson",1,1963,4,68,"28"
"1546","KY","Johnson",1,1963,4,70,"30"
"1547","KY","Johnson",1,1963,4,71,"13"
"1548","KY","Johnson",1,1963,4,72,"16"
"1549","KY","Johnson",1,1963,4,79,"17"
"1550","KY","Johnson",1,1963,4,83,"13"
"1551","KY","Reagan",2,1980,2,49,"47"
"1552","KY","Reagan",2,1980,2,52,"43"
"1553","KY","Reagan",2,1984,2,49,"49"
"1554","KY","Reagan",2,1984,2,57,"41"
"1555","KY","Reagan",2,1984,2,67,"32"
"1556","KY","Reagan",2,1984,2,59,"40"
"1557","KY","Reagan",2,1984,2,66,"32"
"1558","KY","Reagan",2,1984,2,44,"55"
"1559","KY","Reagan",2,1984,2,47,"52"
"1560","KY","Reagan",2,1984,2,71,"24"
"1561","KY","Reagan",2,1984,2,63,"32"
"1562","KY","Bush",2,1988,1,50,"4"
"1563","KY","Bush",2,1988,1,66,"34"
"1564","KY","Bush",2,1988,1,60,"37"
"1565","KY","Bush",2,1988,1,60,"37"
"1566","KY","Bush",2,1988,1,52,"46"
"1567","KY","Bush",2,1988,1,78,"20"
"1568","KY","Bush",2,1988,1,54,"44"
"1569","KY","Bush",2,1988,1,37,"60"
"1570","KY","Bush",2,1988,1,38,"60"
"1571","KY","Clinton",1,1992,1,29,"65"
"1572","KY","Clinton",1,1992,1,36,"61"
"1573","KY","Clinton",1,1992,1,31,"66"
"1574","KY","Clinton",1,1992,1,35,"63"
"1575","KY","Clinton",1,1992,1,28,"72"
"1576","KY","Clinton",1,1992,1,32,"68"
"1577","KY","Clinton",1,1992,1,25,"75"
"1578","KY","Clinton",1,1992,1,31,"69"
"1579","KY","Clinton",1,1992,1,34,"66"
"1580","KY","Clinton",1,1992,1,54,"40"
"1581","KY","Clinton",1,1992,1,51,"42"
"1582","KY","Clinton",1,1992,1,42,"58"
"1583","KY","Clinton",1,1992,1,37,"63"
"1584","KY","Clinton",1,1992,1,40,"60"
"1585","KY","Clinton",1,1992,1,48,"49"
"1586","KY","Clinton",1,1992,1,49,"51"
"1587","KY","Clinton",1,1992,1,39,"61"
"1588","KY","Clinton",1,1996,2,47,"53"
"1589","KY","Clinton",1,1996,2,59,"40"
"1590","KY","Clinton",1,1996,2,55,"44"
"1591","KY","Clinton",1,1996,2,49,"48"
"1592","KY","GW Bush",2,2000,1,91,"6"
"1593","KY","GW Bush",2,2000,1,65,"33"
"1594","KY","GW Bush",2,2000,1,51,"44"
"1595","KY","GW Bush",2,2000,1,60,"37"
"1596","KY","GW Bush",2,2000,1,63,"35"
"1597","KY","GW Bush",2,2000,1,52,"46"
"1598","KY","GW Bush",2,2000,1,58,"40"
"1599","KY","GW Bush",2,2000,1,58,"39"
"1600","KY","GW Bush",2,2000,1,49,"48"
"1601","KY","GW Bush",2,2000,1,50,"46"
"1602","KY","GW Bush",2,2000,1,62,"36"
"1603","KY","GW Bush",2,2000,1,60,"38"
"1604","KY","GW Bush",2,2004,2,49,"47"
"1605","KY","GW Bush",2,2004,2,50,"45"
"1606","KY","GW Bush",2,2004,2,42,"53"
"1607","KY","GW Bush",2,2004,2,50,"48"
"1608","KY","GW Bush",2,2004,2,47,"50"
"1609","KY","GW Bush",2,2004,2,46,"50"
"1610","KY","GW Bush",2,2004,2,41,"57"
"1611","KY","GW Bush",2,2004,2,42,"54"
"1612","KY","GW Bush",2,2004,2,44,"52"
"1613","KY","GW Bush",2,2004,2,47,"49"
"1614","KY","GW Bush",2,2004,2,39,"57"
"1615","KY","GW Bush",2,2004,2,39,"59"
"1616","KY","GW Bush",2,2004,2,34,"64"
"1617","KY","GW Bush",2,2004,2,39,"58"
"1618","KY","GW Bush",2,2004,2,41,"57"
"1619","KY","GW Bush",2,2004,2,42,"56"
"1620","KY","GW Bush",2,2004,2,44,"53"
"1621","KY","GW Bush",2,2004,2,41,"57"
"1622","KY","GW Bush",2,2004,2,40,"58"
"1623","KY","GW Bush",2,2004,2,38,"59"
"1624","KY","GW Bush",2,2004,2,35,"62"
"1625","KY","GW Bush",2,2004,2,37,"61"
"1626","KY","GW Bush",2,2004,2,43,"55"
"1627","KY","GW Bush",2,2004,2,37,"60"
"1628","KY","GW Bush",2,2004,2,38,"59"
"1629","KY","GW Bush",2,2004,2,39,"59"
"1630","KY","GW Bush",2,2004,2,36,"62"
"1631","KY","GW Bush",2,2004,2,38,"59"
"1632","KY","GW Bush",2,2004,2,38,"60"
"1633","KY","GW Bush",2,2004,2,37,"61"
"1634","KY","GW Bush",2,2004,2,38,"56"
"1635","KY","GW Bush",2,2004,2,41,"57"
"1636","KY","GW Bush",2,2004,2,35,"62"
"1637","KY","GW Bush",2,2004,2,36,"61"
"1638","KY","GW Bush",2,2004,2,37,"61"
"1639","KY","GW Bush",2,2004,2,38,"60"
"1640","KY","GW Bush",2,2004,2,35,"61"
"1641","KY","GW Bush",2,2004,2,35,"62"
"1642","KY","GW Bush",2,2004,2,37,"62"
"1643","KY","GW Bush",2,2004,2,33,"66"
"1644","KY","GW Bush",2,2004,2,37,"61"
"1645","KY","GW Bush",2,2004,2,37,"61"
"1646","KY","GW Bush",2,2004,2,36,"61"
"1647","KY","GW Bush",2,2004,2,33,"65"
"1648","KY","GW Bush",2,2004,2,37,"61"
"1649","KY","GW Bush",2,2004,2,32,"66"
"1650","KY","GW Bush",2,2004,2,34,"62"
"1651","KY","Obama",1,2008,1,62,"25"
"1652","KY","Obama",1,2008,1,47,"44"
"1653","KY","Obama",1,2008,1,57,"37"
"1654","KY","Obama",1,2008,1,56,"38"
"1655","KY","Obama",1,2008,1,52,"41"
"1656","KY","Obama",1,2008,1,51,"45"
"1657","KY","Obama",1,2008,1,47,"51"
"1658","KY","Obama",1,2008,1,41,"55"
"1659","KY","Obama",1,2008,1,39,"57"
"1660","KY","Obama",1,2008,1,38,"58"
"1661","LA","Johnson",1,1963,4,20,"54"
"1662","LA","Johnson",1,1963,4,28,"56"
"1663","LA","Johnson",1,1963,4,29,"48"
"1664","LA","Johnson",1,1963,4,29,"65"
"1665","LA","Johnson",1,1963,4,31,"63"
"1666","LA","Johnson",1,1963,4,32,"47"
"1667","LA","Johnson",1,1963,4,32,"53"
"1668","LA","Johnson",1,1963,4,36,"48"
"1669","LA","Johnson",1,1963,4,37,"47"
"1670","LA","Johnson",1,1963,4,38,"48"
"1671","LA","Johnson",1,1963,4,41,"43"
"1672","LA","Johnson",1,1963,4,41,"46"
"1673","LA","Johnson",1,1963,4,42,"35"
"1674","LA","Johnson",1,1963,4,47,"53"
"1675","LA","Johnson",1,1963,4,53,"35"
