"","st","OH","NAME","PARTY","ELECYR","POSPCT","NEGPCT","RATINGSC"
"2891","MO",12,"Blunt",2,2004,35,60,3
"2892","MO",12,"Blunt",2,2004,35,60,3
"2893","MO",12,"Blunt",2,2004,36,56,3
"2894","MO",12,"Blunt",2,2004,36,60,3
"2895","MO",12,"Blunt",2,2004,33,61,3
"2896","MO",12,"Blunt",2,2004,34,62,3
"2897","MO",12,"Blunt",2,2004,36,59,3
"2898","MO",12,"Blunt",2,2004,35,61,3
"2899","MO",12,"Blunt",2,2004,40,55,10
"2900","MO",12,"Blunt",2,2004,33,63,3
"2901","MO",12,"Blunt",2,2004,37,56,3
"2902","MO",12,"Blunt",2,2004,37,59,3
"2903","MO",12,"Blunt",2,2004,35,60,3
"2904","MO",12,"Blunt",2,2004,42,53,3
"2905","MO",12,"Blunt",2,2004,41,55,3
"2906","MO",12,"Blunt",2,2004,38,58,3
"2907","MO",12,"Blunt",2,2004,40,54,3
"2908","MO",12,"Blunt",2,2004,39,54,3
"2909","MO",12,"Blunt",2,2004,36,60,3
"2910","MO",12,"Blunt",2,2004,38,57,3
"2911","MO",12,"Blunt",2,2004,35,60,3
"2912","MO",12,"Blunt",2,2004,37,57,3
"2913","MO",12,"Blunt",2,2004,41,54,3
"2914","MO",12,"Blunt",2,2004,40,55,3
"2915","MO",12,"Blunt",2,2004,40,53,3
"2916","MO",12,"Blunt",2,2004,45,51,3
"2917","MO",12,"Blunt",2,2004,42,54,3
"2918","MO",12,"Blunt",2,2004,48,46,3
"2919","MO",12,"Blunt",2,2004,42,53,3
"2920","MO",12,"Blunt",2,2004,47,48,3
"2921","MO",12,"Blunt",2,2004,42,52,3
"2922","MO",12,"Blunt",2,2004,40,58,10
"2923","MO",12,"Blunt",2,2004,44,50,3
"2924","MO",12,"Blunt",2,2004,46,48,3
"2925","MO",12,"Blunt",2,2004,41,54,3
"2926","MO",12,"Blunt",2,2004,41,58,10
"2927","MO",12,"Blunt",2,2004,42,54,3
"2928","MO",12,"Blunt",2,2004,43,50,3
"2929","MO",12,"Blunt",2,2004,42,56,3
"2930","MO",12,"Blunt",2,2004,41,55,3
"2931","MO",12,"Blunt",2,2004,42,54,5
"2932","MO",12,"Blunt",2,2004,40,54,3
"2933","MO",12,"Blunt",2,2004,42,53,3
"2934","MO",12,"Blunt",2,2004,37,58,3
"2935","MO",12,"Blunt",2,2004,42,53,3
"2936","MO",12,"Blunt",2,2004,36,55,3
"2937","MO",13,"Nixon",1,2008,63,22,3
"2938","MO",13,"Nixon",1,2008,55,35,3
"2939","MO",13,"Nixon",1,2008,60,30,3
"2940","MO",13,"Nixon",1,2008,56,32,3
"2941","MO",13,"Nixon",1,2008,59,29,3
"2942","MO",13,"Nixon",1,2008,55,36,3
"2943","MO",13,"Nixon",1,2008,60,31,3
"2944","MO",13,"Nixon",1,2008,50,41,3
"2945","MO",13,"Nixon",1,2008,51,38,3
"2946","MO",13,"Nixon",1,2008,44,46,3
"2947","MT",8,"Schwinden",1,1984,72,22,3
"2948","MT",8,"Schwinden",1,1984,59,22,3
"2949","MT",8,"Schwinden",1,1984,47,37,3
"2950","MT",9,"Stephens",2,1988,30,43,3
"2951","MT",9,"Stephens",2,1988,38,40,3
"2952","MT",9,"Stephens",2,1988,44,39,3
"2953","MT",9,"Stephens",2,1988,43,41,3
"2954","MT",9,"Stephens",2,1988,45,39,3
"2955","MT",9,"Stephens",2,1988,39,66,2
"2956","MT",9,"Stephens",2,1988,34,56,3
"2957","MT",9,"Stephens",2,1988,35,60,10
"2958","MT",9,"Stephens",2,1988,34,50,3
"2959","MT",10,"Racicot",2,1992,54,14,3
"2960","MT",10,"Racicot",2,1992,71,29,2
"2961","MT",10,"Racicot",2,1992,56,42,1
"2962","MT",10,"Racicot",2,1992,69,31,1
"2963","MT",10,"Racicot",2,1992,72,13,3
"2964","MT",10,"Racicot",2,1992,79,21,1
"2965","MT",10,"Racicot",2,1992,73,25,1
"2966","MT",10,"Racicot",2,1992,77,6,3
"2967","MT",10,"Racicot",2,1992,80,10,3
"2968","MT",10,"Racicot",2,1992,74,24,1
"2969","MT",10,"Racicot",2,1992,79,21,1
"2970","MT",10,"Racicot",2,1992,80,20,1
"2971","MT",10,"Racicot",2,1996,79,21,1
"2972","MT",10,"Racicot",2,1996,75,25,1
"2973","MT",10,"Racicot",2,1996,76,23,1
"2974","MT",10,"Racicot",2,1996,87,NA,5
"2975","MT",10,"Racicot",2,1996,81,NA,NA
"2976","MT",10,"Racicot",2,1996,81,10,5
"2977","MT",10,"Racicot",2,1996,76,24,1
"2978","MT",10,"Racicot",2,1996,74,25,1
"2979","MT",10,"Racicot",2,1996,81,10,3
"2980","MT",11,"Martz",2,2000,37,38,3
"2981","MT",11,"Martz",2,2000,44,NA,10
"2982","MT",11,"Martz",2,2000,20,69,3
"2983","MT",11,"Martz",2,2000,25,73,10
"2984","MT",11,"Martz",2,2000,20,79,21
"2985","MT",11,"Martz",2,2000,26,72,1
"2986","MT",12,"Schweitzer",1,2004,57,33,10
"2987","MT",12,"Schweitzer",1,2004,58,27,3
"2988","MT",12,"Schweitzer",1,2004,62,29,3
"2989","MT",12,"Schweitzer",1,2004,58,31,3
"2990","MT",12,"Schweitzer",1,2004,64,26,3
"2991","MT",12,"Schweitzer",1,2004,66,27,3
"2992","MT",12,"Schweitzer",1,2004,65,30,3
"2993","MT",12,"Schweitzer",1,2004,69,14,3
"2994","MT",12,"Schweitzer",1,2004,68,27,3
"2995","MT",12,"Schweitzer",1,2004,65,26,3
"2996","MT",12,"Schweitzer",1,2004,64,32,10
"2997","MT",12,"Schweitzer",1,2004,68,25,3
"2998","MT",12,"Schweitzer",1,2004,64,27,3
"2999","MT",12,"Schweitzer",1,2004,66,24,3
"3000","MT",12,"Schweitzer",1,2004,74,18,3
"3001","MT",12,"Schweitzer",1,2004,68,27,3
"3002","MT",12,"Schweitzer",1,2004,69,28,10
"3003","MT",12,"Schweitzer",1,2004,73,20,3
"3004","MT",12,"Schweitzer",1,2004,69,23,3
"3005","MT",12,"Schweitzer",1,2004,76,18,3
"3006","MT",12,"Schweitzer",1,2004,69,24,3
"3007","MT",12,"Schweitzer",1,2004,77,12,3
"3008","MT",12,"Schweitzer",1,2004,70,23,3
"3009","MT",12,"Schweitzer",1,2004,70,24,3
"3010","MT",12,"Schweitzer",1,2004,65,32,3
"3011","MT",12,"Schweitzer",1,2004,46,32,10
"3012","MT",12,"Schweitzer",1,2004,63,18,3
"3013","MT",12,"Schweitzer",1,2004,54,22,5
"3014","MT",12,"Schweitzer",1,2004,52,22,5
"3015","MT",12,"Schweitzer",1,2004,57,NA,10
"3016","NE",7,"Morrison",1,1961,76,22,10
"3017","NE",10,"Thone",2,1978,45,NA,NA
"3018","NE",10,"Thone",2,1978,45,NA,NA
"3019","NE",11,"Kerrey",1,1982,79,15,3
"3020","NE",11,"Kerrey",1,1982,77,NA,3
"3021","NE",12,"Orr",2,1986,55,31,3
"3022","NE",12,"Orr",2,1986,50,37,3
"3023","NE",12,"Orr",2,1986,54,33,3
"3024","NE",12,"Orr",2,1986,44,45,3
"3025","NE",12,"Orr",2,1986,46,43,3
"3026","NE",12,"Orr",2,1986,43,49,3
"3027","NE",12,"Orr",2,1986,47,46,3
"3028","NE",12,"Orr",2,1986,47,48,3
"3029","NE",12,"Orr",2,1986,52,42,3
"3030","NE",12,"Orr",2,1986,39,51,3
"3031","NE",12,"Orr",2,1986,47,47,3
"3032","NE",13,"Nelson",1,1990,59,21,3
"3033","NE",13,"Nelson",1,1990,50,47,10
"3034","NE",13,"Nelson",1,1990,55,40,1
"3035","NE",13,"Nelson",1,1990,58,42,1
"3036","NE",13,"Nelson",1,1990,69,19,3
"3037","NE",13,"Nelson",1,1994,79,20,6
"3038","NE",13,"Nelson",1,1994,72,28,1
"3039","NE",13,"Nelson",1,1994,65,35,1
"3040","NE",13,"Nelson",1,1994,60,39,1
"3041","NE",13,"Nelson",1,1994,65,35,1
"3042","NE",13,"Nelson",1,1994,76,8,3
"3043","NE",13,"Nelson",1,1994,80,6,3
"3044","NE",13,"Nelson",1,1994,88,3,3
"3045","NE",13,"Nelson",1,1994,79,18,2
"3046","NE",14,"Johanns",2,1998,80,9,3
"3047","NE",15,"Heineman",2,2002,54,20,3
"3048","NE",15,"Heineman",2,2002,60,21,3
"3049","NE",15,"Heineman",2,2002,57,24,3
"3050","NE",15,"Heineman",2,2002,61,24,3
"3051","NE",15,"Heineman",2,2002,63,26,3
"3052","NE",15,"Heineman",2,2002,63,24,3
"3053","NE",15,"Heineman",2,2002,59,30,3
"3054","NE",15,"Heineman",2,2002,63,24,3
"3055","NE",15,"Heineman",2,2002,63,26,3
"3056","NE",15,"Heineman",2,2002,64,23,3
"3057","NE",15,"Heineman",2,2002,68,23,3
"3058","NE",15,"Heineman",2,2002,66,25,3
"3059","NE",15,"Heineman",2,2002,70,26,3
"3060","NE",15,"Heineman",2,2002,76,19,3
"3061","NE",15,"Heineman",2,2002,68,27,3
"3062","NE",15,"Heineman",2,2002,65,30,3
"3063","NE",15,"Heineman",2,2002,69,22,3
"3064","NE",15,"Heineman",2,2002,69,24,3
"3065","NE",15,"Heineman",2,2002,75,21,3
"3066","NE",15,"Heineman",2,2006,63,23,5
"3067","NV",7,"Bryan",1,1986,70,28,23
"3068","NV",7,"Bryan",1,1986,65,32,1
"3069","NV",7,"Bryan",1,1986,62,33,23
"3070","NV",8,"Miller",1,1989,45,33,23
"3071","NV",8,"Miller",1,1990,65,32,1
"3072","NV",8,"Miller",1,1990,50,46,1
"3073","NV",8,"Miller",1,1990,53,47,1
"3074","NV",8,"Miller",1,1990,48,52,1
"3075","NV",8,"Miller",1,1994,58,20,NA
"3076","NV",8,"Miller",1,1994,54,45,1
"3077","NV",8,"Miller",1,1994,59,37,1
"3078","NV",8,"Miller",1,1994,56,41,1
"3079","NV",8,"Miller",1,1994,56,41,1
"3080","NV",9,"Guinn",2,1998,43,28,1
"3081","NV",9,"Guinn",2,1998,53,37,1
"3082","NV",9,"Guinn",2,2002,54,34,3
"3083","NV",9,"Guinn",2,2002,57,33,3
"3084","NV",9,"Guinn",2,2002,55,35,3
"3085","NV",9,"Guinn",2,2002,57,31,3
"3086","NV",9,"Guinn",2,2002,58,32,3
"3087","NV",9,"Guinn",2,2002,61,32,3
"3088","NV",9,"Guinn",2,2002,58,34,3
"3089","NV",9,"Guinn",2,2002,60,30,3
"3090","NV",9,"Guinn",2,2002,60,34,3
"3091","NV",9,"Guinn",2,2002,58,32,3
"3092","NV",9,"Guinn",2,2002,56,34,3
"3093","NV",9,"Guinn",2,2002,62,31,3
"3094","NV",9,"Guinn",2,2002,55,36,3
"3095","NV",9,"Guinn",2,2002,58,33,3
"3096","NV",9,"Guinn",2,2002,54,39,3
"3097","NV",9,"Guinn",2,2002,53,40,3
"3098","NV",9,"Guinn",2,2002,55,38,3
"3099","NV",9,"Guinn",2,2002,52,37,3
"3100","NV",9,"Guinn",2,2002,59,32,3
"3101","NV",10,"Gibbons",2,2006,29,33,3
"3102","NV",10,"Gibbons",2,2006,30,47,3
"3103","NV",10,"Gibbons",2,2006,22,65,3
"3104","NV",10,"Gibbons",2,2006,33,49,3
"3105","NV",10,"Gibbons",2,2006,30,29,3
"3106","NV",10,"Gibbons",2,2006,41,54,10
"3107","NV",10,"Gibbons",2,2006,21,74,10
"3108","NV",10,"Gibbons",2,2006,23,73,10
"3109","NV",10,"Gibbons",2,2006,25,61,3
"3110","NV",10,"Gibbons",2,2006,17,52,5
"3111","NV",10,"Gibbons",2,2006,14,82,10
"3112","NV",10,"Gibbons",2,2006,17,61,5
"3113","NV",10,"Gibbons",2,2006,14,51,5
"3114","NH",5,"Powell",2,1959,13,26,10
"3115","NH",5,"Powell",2,1959,26,29,10
"3116","NH",5,"Powell",2,1959,27,43,10
"3117","NH",5,"Powell",2,1959,29,35,10
"3118","NH",5,"Powell",2,1959,32,45,10
"3119","NH",5,"Powell",2,1959,36,40,10
"3120","NH",5,"Powell",2,1959,38,39,10
"3121","NH",5,"Powell",2,1959,63,20,10
"3122","NH",5,"Powell",2,1959,70,16,10
"3123","NH",5,"Powell",2,1959,73,17,10
"3124","NH",5,"King",2,1963,80,15,10
"3125","NH",13,"Gregg",2,1988,40,52,1
"3126","NH",13,"Gregg",2,1990,34,57,1
"3127","NH",13,"Gregg",2,1990,41,44,3
"3128","NH",13,"Gregg",2,1990,52,28,3
"3129","NH",13,"Gregg",2,1990,40,33,5
"3130","NH",13,"Gregg",2,1990,45,37,3
"3131","NH",13,"Gregg",2,1990,44,33,3
"3132","NH",13,"Gregg",2,1990,44,55,10
"3133","NH",13,"Gregg",2,1990,46,41,3
"3134","NH",13,"Gregg",2,1990,46,37,5
"3135","NH",13,"Gregg",2,1990,50,39,3
"3136","NH",13,"Gregg",2,1990,39,49,3
"3137","NH",13,"Gregg",2,1990,41,55,3
"3138","NH",14,"Merrill",2,1992,52,11,3
"3139","NH",14,"Merrill",2,1992,69,16,3
"3140","NH",14,"Merrill",2,1992,60,13,3
"3141","NH",14,"Merrill",2,1992,76,12,3
"3142","NH",14,"Merrill",2,1992,79,10,3
"3143","NH",14,"Merrill",2,1992,60,17,3
"3144","NH",14,"Merrill",2,1992,60,14,3
"3145","NH",14,"Merrill",2,1992,71,18,3
"3146","NH",14,"Merrill",2,1992,68,19,3
"3147","NH",14,"Merrill",2,1992,86,NA,3
"3148","NH",14,"Merrill",2,1994,66,17,3
"3149","NH",14,"Merrill",2,1994,59,21,3
"3150","NH",14,"Merrill",2,1994,63,32,1
"3151","NH",14,"Merrill",2,1994,62,22,3
"3152","NH",14,"Merrill",2,1994,57,28,3
"3153","NH",14,"Merrill",2,1994,64,34,1
"3154","NH",14,"Merrill",2,1994,70,17,3
"3155","NH",15,"Shaheen",1,1996,71,16,3
"3156","NH",15,"Shaheen",1,1998,66,25,3
"3157","NH",15,"Shaheen",1,1998,66,33,1
"3158","NH",15,"Shaheen",1,1998,32,49,3
"3159","NH",15,"Shaheen",1,1998,41,42,3
"3160","NH",15,"Shaheen",1,1998,47,33,3
"3161","NH",15,"Shaheen",1,1998,64,31,3
"3162","NH",15,"Shaheen",1,1998,46,30,3
"3163","NH",15,"Shaheen",1,1998,64,31,3
"3164","NH",15,"Shaheen",1,1998,66,27,3
"3165","NH",15,"Shaheen",1,1998,51,36,3
"3166","NH",15,"Shaheen",1,1998,49,38,3
"3167","NH",15,"Shaheen",1,1998,58,30,3
"3168","NH",15,"Shaheen",1,1998,70,20,3
"3169","NH",15,"Shaheen",1,1998,49,38,3
"3170","NH",15,"Shaheen",1,1998,58,30,3
"3171","NH",15,"Shaheen",1,1998,70,20,3
"3172","NH",15,"Shaheen",1,1998,61,40,1
"3173","NH",15,"Shaheen",1,1998,59,20,3
"3174","NH",15,"Shaheen",1,1998,58,27,3
"3175","NH",15,"Shaheen",1,1998,58,27,3
"3176","NH",15,"Shaheen",1,1998,57,29,3
"3177","NH",15,"Shaheen",1,1998,68,NA,3
"3178","NH",15,"Shaheen",1,1998,56,28,3
"3179","NH",15,"Shaheen",1,2000,61,29,3
"3180","NH",15,"Shaheen",1,1998,39,42,3
"3181","NH",15,"Shaheen",1,2000,49,38,3
"3182","NH",15,"Shaheen",1,2000,55,40,3
"3183","NH",15,"Shaheen",1,2000,41,41,3
"3184","NH",15,"Shaheen",1,1998,54,41,3
"3185","NH",15,"Shaheen",1,1998,54,31,3
"3186","NH",15,"Shaheen",1,1998,39,42,3
"3187","NH",15,"Shaheen",1,2000,51,41,3
"3188","NH",15,"Shaheen",1,1998,66,23,3
"3189","NH",15,"Shaheen",1,1998,47,41,3
"3190","NH",15,"Shaheen",1,1998,66,23,3
"3191","NH",15,"Shaheen",1,1998,50,28,3
"3192","NH",15,"Shaheen",1,1998,38,35,3
"3193","NH",15,"Shaheen",1,1998,36,44,3
"3194","NH",16,"Benson",2,2002,55,6,3
"3195","NH",16,"Benson",2,2002,46,7,3
"3196","NH",16,"Benson",2,2002,48,22,3
"3197","NH",16,"Benson",2,2002,31,33,3
"3198","NH",16,"Benson",2,2002,44,32,1
"3199","NH",16,"Benson",2,2002,44,38,1
"3200","NH",16,"Benson",2,2002,53,25,3
"3201","NH",16,"Benson",2,2002,59,24,3
"3202","NH",16,"Benson",2,2002,49,33,3
"3203","NH",16,"Benson",2,2002,58,22,3
"3204","NH",16,"Benson",2,2002,52,29,3
"3205","NH",16,"Benson",2,2002,43,31,3
"3206","NH",16,"Benson",2,2002,46,31,3
"3207","NH",16,"Benson",2,2002,54,28,3
"3208","NH",16,"Benson",2,2002,45,40,3
"3209","NH",16,"Benson",2,2002,40,52,3
"3210","NH",16,"Benson",2,2002,41,50,3
"3211","NH",17,"Lynch",1,2004,43,6,3
"3212","NH",17,"Lynch",1,2004,58,8,3
"3213","NH",17,"Lynch",1,2004,53,8,3
"3214","NH",17,"Lynch",1,2004,51,17,3
"3215","NH",17,"Lynch",1,2004,50,29,3
"3216","NH",17,"Lynch",1,2004,56,28,3
"3217","NH",17,"Lynch",1,2004,61,26,3
"3218","NH",17,"Lynch",1,2004,61,12,3
"3219","NH",17,"Lynch",1,2004,58,27,3
"3220","NH",17,"Lynch",1,2004,65,27,3
"3221","NH",17,"Lynch",1,2004,70,21,3
"3222","NH",17,"Lynch",1,2004,71,9,3
"3223","NH",17,"Lynch",1,2004,69,23,3
"3224","NH",17,"Lynch",1,2004,58,28,10
"3225","NH",17,"Lynch",1,2004,69,21,3
"3226","NH",17,"Lynch",1,2004,67,25,3
"3227","NH",17,"Lynch",1,2004,70,20,3
"3228","NH",17,"Lynch",1,2004,64,26,3
"3229","NH",17,"Lynch",1,2004,57,26,3
"3230","NH",17,"Lynch",1,2004,66,24,3
"3231","NH",17,"Lynch",1,2004,73,6,3
"3232","NH",17,"Lynch",1,2004,71,21,3
"3233","NH",17,"Lynch",1,2004,72,22,3
"3234","NH",17,"Lynch",1,2004,70,21,3
"3235","NH",17,"Lynch",1,2004,79,6,3
"3236","NH",17,"Lynch",1,2004,72,20,3
"3237","NH",17,"Lynch",1,2004,74,20,3
"3238","NH",17,"Lynch",1,2004,77,9,3
"3239","NH",17,"Lynch",1,2004,68,21,3
"3240","NH",17,"Lynch",1,2004,74,21,3
"3241","NH",17,"Lynch",1,2004,45,49,3
"3242","NH",17,"Lynch",1,2006,77,6,3
"3243","NH",17,"Lynch",1,2006,59,11,3
"3244","NH",17,"Lynch",1,2006,80,7,3
"3245","NH",17,"Lynch",1,2006,64,20,3
"3246","NH",17,"Lynch",1,2006,62,25,6
"3247","NH",17,"Lynch",1,2006,76,13,3
"3248","NH",17,"Lynch",1,2006,58,24,3
"3249","NH",17,"Lynch",1,2006,72,14,3
"3250","NH",17,"Lynch",1,2006,49,23,3
"3251","NH",17,"Lynch",1,2006,73,12,5
"3252","NH",17,"Lynch",1,2006,55,21,3
"3253","NH",17,"Lynch",1,2006,74,13,3
"3254","NH",17,"Lynch",1,2006,48,24,3
"3255","NH",17,"Lynch",1,2006,72,13,3
"3256","NH",17,"Lynch",1,2006,51,19,3
"3257","NH",17,"Lynch",1,2006,74,12,3
"3258","NH",17,"Lynch",1,2006,47,20,3
"3259","NH",17,"Lynch",1,2006,70,15,3
"3260","NH",17,"Lynch",1,2006,54,9,5
"3261","NH",17,"Lynch",1,2006,63,27,3
"3262","NH",17,"Lynch",1,2006,61,NA,76
"3263","NH",17,"Lynch",1,2006,37,40,3
"3264","NH",17,"Lynch",1,2006,66,23,5
"3265","NJ",4,"Hughes",1,1966,54,39,10
"3266","NJ",4,"Hughes",1,1966,25,53,10
"3267","NJ",4,"Hughes",1,1966,28,41,10
"3268","NJ",4,"Hughes",1,1966,28,59,10
"3269","NJ",4,"Hughes",1,1966,31,35,10
"3270","NJ",4,"Hughes",1,1966,32,36,10
"3271","NJ",4,"Hughes",1,1966,33,25,10
"3272","NJ",4,"Hughes",1,1966,36,27,10
"3273","NJ",4,"Hughes",1,1966,36,27,10
"3274","NJ",4,"Hughes",1,1966,37,48,10
"3275","NJ",4,"Hughes",1,1966,39,38,10
"3276","NJ",4,"Hughes",1,1966,44,31,10
"3277","NJ",4,"Hughes",1,1966,44,40,10
"3278","NJ",4,"Hughes",1,1966,45,32,10
"3279","NJ",4,"Hughes",1,1966,48,32,10
"3280","NJ",4,"Hughes",1,1966,49,30,10
"3281","NJ",4,"Hughes",1,1966,50,23,10
"3282","NJ",4,"Hughes",1,1966,51,27,10
"3283","NJ",4,"Hughes",1,1966,53,28,10
"3284","NJ",4,"Hughes",1,1966,58,30,10
"3285","NJ",4,"Hughes",1,1966,62,25,10
"3286","NJ",4,"Hughes",1,1966,66,27,10
"3287","NJ",4,"Hughes",1,1966,59,33,10
"3288","NJ",7,"Kean",2,1986,52,38,6
"3289","NJ",7,"Kean",2,1986,57,36,6
"3290","NJ",7,"Kean",2,1986,67,28,6
"3291","NJ",7,"Kean",2,1986,69,26,6
"3292","NJ",7,"Kean",2,1986,75,22,6
"3293","NJ",7,"Kean",2,1981,80,19,1
"3294","NJ",7,"Kean",2,1986,79,20,1
"3295","NJ",7,"Kean",2,1986,80,19,6
"3296","NJ",7,"Kean",2,1986,80,17,6
"3297","NJ",7,"Kean",2,1981,67,27,1
"3298","NJ",7,"Kean",2,1986,74,22,6
"3299","NJ",7,"Kean",2,1986,79,18,6
"3300","NJ",7,"Kean",2,1986,70,26,1
"3301","NJ",7,"Kean",2,1986,80,17,1
"3302","NJ",7,"Kean",2,1986,70,26,6
"3303","NJ",7,"Kean",2,1986,74,24,NA
"3304","NJ",7,"Kean",2,1986,65,28,6
"3305","NJ",7,"Kean",2,1986,66,31,6
"3306","NJ",7,"Kean",2,1986,59,36,6
"3307","NJ",7,"Kean",2,1986,15,79,6
"3308","NJ",7,"Kean",2,1986,62,34,6
"3309","NJ",8,"Florio",1,1989,42,48,1
"3310","NJ",8,"Florio",1,1989,23,68,1
"3311","NJ",8,"Florio",1,1989,18,78,6
"3312","NJ",8,"Florio",1,1989,22,73,1
"3313","NJ",8,"Florio",1,1989,24,73,1
"3314","NJ",8,"Florio",1,1989,22,76,1
"3315","NJ",8,"Florio",1,1989,23,73,1
"3316","NJ",8,"Florio",1,1989,26,71,1
"3317","NJ",8,"Florio",1,1989,24,72,1
"3318","NJ",8,"Florio",1,1989,39,61,6
"3319","NJ",8,"Florio",1,1990,29,65,6
"3320","NJ",8,"Florio",1,1989,33,66,1
"3321","NJ",8,"Florio",1,1989,29,65,1
"3322","NJ",8,"Florio",1,1989,35,63,1
"3323","NJ",8,"Florio",1,1989,36,60,1
"3324","NJ",8,"Florio",1,1989,35,64,1
"3325","NJ",8,"Florio",1,1990,21,69,1
"3326","NJ",8,"Florio",1,1989,36,59,1
"3327","NJ",8,"Florio",1,1989,41,57,6
"3328","NJ",8,"Florio",1,1989,47,38,NA
"3329","NJ",8,"Florio",1,1989,34,66,1
"3330","NJ",8,"Florio",1,1989,37,61,6
"3331","NJ",8,"Florio",1,1989,43,44,3
"3332","NJ",9,"Whitman",2,1993,37,33,6
"3333","NJ",9,"Whitman",2,1993,50,36,6
"3334","NJ",9,"Whitman",2,1997,52,43,6
"3335","NJ",9,"Whitman",2,1993,52,42,6
"3336","NJ",9,"Whitman",2,1993,56,40,6
"3337","NJ",9,"Whitman",2,1993,63,29,3
"3338","NJ",9,"Whitman",2,1993,53,40,6
"3339","NJ",9,"Whitman",2,1993,48,46,6
"3340","NJ",9,"Whitman",2,1993,52,42,6
"3341","NJ",9,"Whitman",2,1993,56,33,6
"3342","NJ",9,"Whitman",2,1993,49,49,6
"3343","NJ",9,"Whitman",2,1993,59,31,6
"3344","NJ",9,"Whitman",2,1993,57,36,3
"3345","NJ",9,"Whitman",2,1993,59,39,6
"3346","NJ",9,"Whitman",2,1993,57,42,1
"3347","NJ",9,"Whitman",2,1993,51,38,6
"3348","NJ",9,"Whitman",2,1993,60,31,6
"3349","NJ",9,"Whitman",2,1993,53,35,6
"3350","NJ",9,"Whitman",2,1993,49,46,3
"3351","NJ",9,"Whitman",2,1993,62,32,3
"3352","NJ",9,"Whitman",2,1993,52,44,1
"3353","NJ",9,"Whitman",2,1993,52,43,3
"3354","NJ",9,"Whitman",2,1993,51,48,1
"3355","NJ",9,"Whitman",2,1993,49,46,6
"3356","NJ",9,"Whitman",2,1993,50,42,1
"3357","NJ",9,"Whitman",2,1993,51,47,1
"3358","NJ",9,"Whitman",2,1993,53,42,3
"3359","NJ",9,"Whitman",2,1993,51,43,3
"3360","NJ",9,"Whitman",2,1993,42,55,1
"3361","NJ",9,"Whitman",2,1993,47,48,6
"3362","NJ",9,"Whitman",2,1993,47,51,1
"3363","NJ",9,"Whitman",2,1993,55,41,3
"3364","NJ",9,"Whitman",2,1993,48,52,1
"3365","NJ",9,"Whitman",2,1993,58,20,3
"3366","NJ",9,"Whitman",2,1993,58,30,3
"3367","NJ",9,"Whitman",2,1993,46,53,5
"3368","NJ",9,"Whitman",2,1993,43,53,6
"3369","NJ",9,"Whitman",2,1993,53,43,3
"3370","NJ",9,"Whitman",2,1993,54,35,3
"3371","NJ",9,"Whitman",2,1997,58,NA,3
"3372","NJ",9,"Whitman",2,1997,49,46,6
"3373","NJ",9,"Whitman",2,1997,58,37,3
"3374","NJ",9,"Whitman",2,1997,47,49,6
"3375","NJ",9,"Whitman",2,1997,47,49,6
"3376","NJ",9,"Whitman",2,1997,48,47,6
"3377","NJ",9,"Whitman",2,1997,48,47,1
"3378","NJ",9,"Whitman",2,1997,55,37,3
"3379","NJ",9,"Whitman",2,1997,50,46,6
"3380","NJ",9,"Whitman",2,1997,58,33,3
"3381","NJ",9,"Whitman",2,1997,52,40,3
"3382","NJ",9,"Whitman",2,1997,46,50,6
"3383","NJ",9,"Whitman",2,1997,55,37,3
"3384","NJ",9,"Whitman",2,1997,53,44,6
"3385","NJ",9,"Whitman",2,1997,54,37,3
"3386","NJ",9,"Whitman",2,1997,25,67,1
"3387","NJ",9,"Whitman",2,1997,51,39,3
"3388","NJ",9,"Whitman",2,1997,59,32,3
"3389","NJ",9,"Whitman",2,1997,55,37,3
"3390","NJ",10,"DiFrancisco",2,NA,40,11,3
"3391","NJ",10,"DiFrancisco",2,NA,43,20,3
"3392","NJ",10,"DiFrancisco",2,NA,48,17,3
"3393","NJ",11,"McGreevey",1,2002,37,42,3
"3394","NJ",11,"McGreevey",1,2002,40,41,3
"3395","NJ",11,"McGreevey",1,2002,38,44,3
"3396","NJ",11,"McGreevey",1,2002,35,47,3
"3397","NJ",11,"McGreevey",1,2002,35,49,3
"3398","NJ",11,"McGreevey",1,2002,38,40,3
"3399","NJ",11,"McGreevey",1,2002,35,32,3
"3400","NJ",11,"McGreevey",1,2002,34,52,3
"3401","NJ",11,"McGreevey",1,2002,35,56,1
"3402","NJ",11,"McGreevey",1,2002,29,68,6
"3403","NJ",11,"McGreevey",1,2002,38,47,3
"3404","NJ",11,"McGreevey",1,2002,31,66,6
"3405","NJ",11,"McGreevey",1,2002,41,43,3
"3406","NJ",11,"McGreevey",1,2002,45,39,3
"3407","NJ",11,"McGreevey",1,2002,37,61,6
"3408","NJ",11,"McGreevey",1,2002,38,47,3
"3409","NJ",11,"McGreevey",1,2002,45,39,3
"3410","NJ",11,"McGreevey",1,2002,39,51,3
"3411","NJ",12,"Codey",1,2004,41,30,6
"3412","NJ",12,"Codey",1,2004,59,9,3
"3413","NJ",12,"Codey",1,2004,76,8,3
"3414","NJ",12,"Codey",1,2004,44,47,6
"3415","NJ",12,"Codey",1,2004,41,40,3
"3416","NJ",12,"Codey",1,2004,47,42,3
"3417","NJ",12,"Codey",1,2004,48,39,3
"3418","NJ",12,"Codey",1,2004,49,36,3
