"","state","year","party","office","name","candidate","w_p","w_g","number_endorsements","dp","safe","race_G","race_P","hq_leg","hq_exe","hq_hse","hq_sen","hq_gov","hq_rel","number_cands","number_hq_leg","number_hq_exe","number_hq_rel","number_hq_non","number_hq_any","number_hq_bth","number_hq_hse","number_hq_sen","number_hq_gov","pct_hq_leg","pct_hq_exe","pct_hq_rel","pct_hq_any","win","win_hq_leg","win_hq_exe","win_hq_rel","win_hq_any","govparty_a","vote","pos","incumbentnotrun","incumbentlost","termlimit","winner"
"495","NC",1992,"R","G","GARDNER, JAMES CARSON (JIM)","GARDNER, JAMES CARSON",1,0,0,0.542657077312469,0,"NC 1992 G . G 1996","NC 1992 G . G 1996 R",1,1,1,0,0,1,3,1,1,1,1,1,1,1,0,0,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,100,1,1,1,1,0,1121955,3,NA,NA,"2 consecutive",0
"496","NC",1996,"R","G","HAYES, ROBERT C. (ROBIN)","HAYES, ROBIN",1,0,0,0.554867506027222,0,"NC 1996 G . G 2000","NC 1996 G . G 2000 R",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,0,0,0,0,1097053,2,NA,NA,"2 consecutive",0
"497","NC",2000,"D","G","EASLEY, MIKE","EASLEY, MIKE",1,1,1,0.551002025604248,0,"NC 2000 G . G 2004","NC 2000 G . G 2004 D",0,1,0,0,0,1,4,0,2,2,0,2,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,1530324,3,NA,NA,"2 consecutive",1
"498","NC",2000,"R","G","VINROOT, RICHARD","VINROOT, RICHARD",1,0,1,0.551002025604248,0,"NC 2000 G . G 2004","NC 2000 G . G 2004 R",0,1,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,1,1,1,0,1360960,3,NA,NA,"2 consecutive",0
"499","NC",2004,"R","G","BALLANTINE, PATRICK J.","BALLANTINE, PATRICK J.",1,0,0,0.545107901096344,0,"NC 2004 G . G 2008","NC 2004 G . G 2008 R",0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0.16666667163372,0.16666667163372,0.16666667163372,100,0,0,0,0,0,1495021,2,NA,NA,"2 consecutive",0
"500","NC",2008,"D","G","PERDUE, BEVERLY EAVES (BEV)","PERDUE, BEVERLY",1,1,1,0.549087524414062,0,"NC 2008 G . G 2012","NC 2008 G . G 2012 D",0,1,0,0,0,1,3,0,2,2,0,2,0,0,0,0,0,0.666666686534882,0.666666686534882,0.666666686534882,100,0,1,1,1,1,2146189,3,NA,NA,"2 consecutive",1
"501","NC",2008,"R","G","MCCRORY, PATRICK (PAT)","MCCRORY, PAT",1,0,2,0.549087524414062,0,"NC 2008 G . G 2012","NC 2008 G . G 2012 R",0,1,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,1,1,1,0,2001168,3,NA,NA,"2 consecutive",0
"502","NC",2012,"D","G","DALTON, WALTER H.","DALTON, WALTER",1,0,0,0.554118812084198,0,"NC 2012 G . G 2016","NC 2012 G . G 2016 D",0,1,0,0,0,1,6,1,2,2,1,2,1,1,0,0,0.16666667163372,0.333333343267441,0.333333343267441,0.333333343267441,100,0,1,1,1,1,1931580,3,1,NA,"2 consecutive",0
"503","NC",2012,"R","G","MCCRORY, PATRICK (PAT)","MCCRORY, PAT",1,1,0,0.554118812084198,0,"NC 2012 G . G 2016","NC 2012 G . G 2016 R",0,1,0,0,0,1,6,0,1,1,0,1,0,0,0,0,0,0.16666667163372,0.16666667163372,0.16666667163372,100,0,1,1,1,0,2440707,3,1,NA,"2 consecutive",1
"504","ND",1952,"D","G","JOHNSON, OLE S. (2)",NA,1,0,0,0.294918924570084,-1,"ND 1952 G . G 1954","ND 1952 G . G 1954 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"505","ND",1954,"D","G","BYMERS, CORNELIUS",NA,1,0,0,0.321093648672104,-1,"ND 1954 G . G 1956","ND 1954 G . G 1956 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"506","ND",1956,"D","G","WARNER, WALLACE E.",NA,1,0,0,0.356250256299973,-1,"ND 1956 G . G 1958","ND 1956 G . G 1958 D",0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"507","ND",1956,"R","G","DAVIS, JOHN E.",NA,1,1,0,0.356250256299973,1,"ND 1956 G . G 1958","ND 1956 G . G 1958 R",0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,0,0,0,0,NA,NA,NA,NA,NA,1
"508","ND",1958,"D","G","LORD, JOHN F.",NA,1,0,0,0.393578320741653,-1,"ND 1958 G . G 1960","ND 1958 G . G 1960 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"509","ND",1960,"D","G","GUY, WILLIAM L.",NA,1,1,0,0.428251415491104,0,"ND 1960 G . G 1962","ND 1960 G . G 1962 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"510","ND",1960,"R","G","DAHL, CLARENCE P.",NA,1,0,0,0.428251415491104,0,"ND 1960 G . G 1962","ND 1960 G . G 1962 R",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,0,NA,NA,NA,NA,NA,0
"511","ND",1962,"R","G","ANDREWS, MARK",NA,1,0,0,0.443895488977432,0,"ND 1962 G . G 1964","ND 1962 G . G 1964 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"512","ND",1964,"R","G","HALCROW, DONALD M.",NA,1,0,0,0.448440879583359,0,"ND 1964 G . G 1968","ND 1964 G . G 1968 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"513","ND",1968,"R","G","MCCARNEY, ROBERT P.",NA,1,0,0,0.457329422235489,0,"ND 1968 G . G 1972","ND 1968 G . G 1972 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"514","ND",1972,"D","G","LINK, ARTHUR ALBERT",NA,1,1,0,0.455497115850449,0,"ND 1972 G . G 1976","ND 1972 G . G 1976 D",1,0,1,0,0,0,2,1,0,0,1,1,0,1,0,0,0.5,0,0,0.5,100,1,0,0,1,1,NA,NA,NA,NA,NA,1
"515","ND",1972,"R","G","LARSEN, RICHARD F.",NA,1,0,0,0.455497115850449,0,"ND 1972 G . G 1976","ND 1972 G . G 1976 R",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,0,NA,NA,NA,NA,NA,0
"516","ND",1976,"R","G","ELKIN, RICHARD",NA,1,0,0,0.449047207832336,0,"ND 1976 G . G 1980","ND 1976 G . G 1980 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"517","ND",1980,"R","G","OLSON, ALLEN I.",NA,1,1,0,0.499723464250565,0,"ND 1980 G . G 1984","ND 1980 G . G 1984 R",0,1,0,0,0,1,2,0,2,2,0,2,0,0,0,0,0,1,1,1,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
"518","ND",1984,"D","G","SINNER, GEORGE A.",NA,1,1,0,0.536783337593079,0,"ND 1984 G . G 1988","ND 1984 G . G 1988 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"519","ND",1988,"R","G","MALLBERG, LEON L.",NA,1,0,0,0.55256325006485,0,"ND 1988 G . G 1992","ND 1988 G . G 1992 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"520","ND",1992,"D","G","SPAETH, NICHOLAS",NA,1,0,0,0.547613501548767,0,"ND 1992 G . G 1996","ND 1992 G . G 1996 D",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"521","ND",1992,"R","G","SCHAFER, EDWARD T.",NA,1,1,0,0.547613501548767,0,"ND 1992 G . G 1996","ND 1992 G . G 1996 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,1
"522","ND",1996,"D","G","KALDOR, LEE",NA,1,0,0,0.532388210296631,0,"ND 1996 G . G 2000","ND 1996 G . G 2000 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"523","ND",2000,"D","G","HEITKAMP, M.K. HEIDI",NA,1,0,0,0.499385476112366,0,"ND 2000 G . G 2004","ND 2000 G . G 2004 D",0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"524","ND",2000,"R","G","HOEVEN, JOHN",NA,1,1,0,0.499385476112366,0,"ND 2000 G . G 2004","ND 2000 G . G 2004 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,1
"525","ND",2004,"D","G","SATROM, JOSEPH A.",NA,1,0,0,0.482447594404221,0,"ND 2004 G . G 2008","ND 2004 G . G 2008 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"526","ND",2008,"D","G","MATHERN, TIM",NA,1,0,0,0.452360242605209,0,"ND 2008 G . G 2012","ND 2008 G . G 2012 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"527","ND",2012,"D","G","TAYLOR, RYAN M.",NA,1,0,0,0.426137328147888,0,"ND 2012 G . G 2016","ND 2012 G . G 2016 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"528","ND",2012,"R","G","DALRYMPLE, JACK",NA,1,1,0,0.426137328147888,0,"ND 2012 G . G 2016","ND 2012 G . G 2016 R",0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
"529","NE",1952,"D","G","RAECKE, WALTER R.",NA,1,0,0,0.370070308446884,-1,"NE 1952 G . G 1954","NE 1952 G . G 1954 D",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"530","NE",1952,"R","G","CROSBY, ROBERT B.",NA,1,1,0,0.370070308446884,1,"NE 1952 G . G 1954","NE 1952 G . G 1954 R",0,1,0,0,0,1,5,0,2,2,0,2,0,0,0,0,0,0.400000005960464,0.400000005960464,0.400000005960464,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
"531","NE",1954,"D","G","RITCHIE, WILLIAM",NA,1,0,0,0.373307824134827,-1,"NE 1954 G . G 1956","NE 1954 G . G 1956 D",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"532","NE",1954,"R","G","ANDERSON, VICTOR EMANUEL",NA,1,1,0,0.373307824134827,1,"NE 1954 G . G 1956","NE 1954 G . G 1956 R",0,1,0,0,0,1,6,0,1,1,0,1,0,0,0,0,0,0.16666667163372,0.16666667163372,0.16666667163372,100,0,1,1,1,0,NA,NA,NA,NA,NA,1
"533","NE",1956,"D","G","SORRELL, FRANK",NA,1,0,0,0.380123436450958,-1,"NE 1956 G . G 1958","NE 1956 G . G 1958 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"534","NE",1958,"D","G","BROOKS, RALPH G.",NA,1,1,0,0.38599967956543,-1,"NE 1958 G . G 1960","NE 1958 G . G 1960 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"535","NE",1960,"D","G","MORRISON, FRANK B.",NA,1,1,0,0.404841691255569,-1,"NE 1960 G . G 1962","NE 1960 G . G 1962 D",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"536","NE",1960,"R","G","COOPER, JOHN R.",NA,1,0,0,0.404841691255569,1,"NE 1960 G . G 1962","NE 1960 G . G 1962 R",0,0,0,0,0,0,6,2,0,0,2,2,0,1,1,0,0.333333343267441,0,0,0.333333343267441,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"537","NE",1962,"R","G","SEATON, FRED A.",NA,1,0,0,0.401717931032181,1,"NE 1962 G . G 1964","NE 1962 G . G 1964 R",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"538","NE",1964,"R","G","BURNEY, DWIGHT W.",NA,1,0,0,0.402974724769592,1,"NE 1964 G . G 1966","NE 1964 G . G 1966 R",0,1,0,0,1,1,5,0,1,1,0,1,0,0,0,1,0,0.200000002980232,0.200000002980232,0.200000002980232,100,0,1,1,1,0,NA,NA,NA,NA,NA,0
"539","NE",1966,"D","G","SORENSEN, PHILIP C.",NA,1,0,0,0.410636812448502,-1,"NE 1966 G . G 1970","NE 1966 G . G 1970 D",0,1,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,1,1,1,1,NA,NA,NA,NA,NA,0
"540","NE",1966,"R","G","TIEMANN, NORBERT T.",NA,1,1,0,0.410636812448502,1,"NE 1966 G . G 1970","NE 1966 G . G 1970 R",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,1,0,0.25,0.25,0.25,100,0,0,0,0,0,NA,NA,NA,NA,NA,1
"541","NE",1970,"D","G","EXON, J. JAMES","J. JAMES EXON",1,1,0,0.412904322147369,-1,"NE 1970 G . G 1974","NE 1970 G . G 1974 D",0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,0,0,0,1,248552,2,NA,1,"2 consecutive",1
"542","NE",1974,"R","G","MARVEL, RICHARD D.","RICHARD D. MARVEL",1,0,0,0.418387919664383,1,"NE 1974 G . G 1978","NE 1974 G . G 1978 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,159780,2,NA,NA,"2 consecutive",0
"543","NE",1978,"D","G","WHELAN, GERALD T.","LT. GOV. GERALD T. WHELAN",1,0,0,0.403976887464523,-1,"NE 1978 G . G 1982","NE 1978 G . G 1982 D",0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0.5,100,0,1,1,1,1,216754,3,NA,NA,"2 consecutive",0
"544","NE",1978,"R","G","THONE, CHARLES","REP. CHARLES THONE",1,1,0,0.403976887464523,1,"NE 1978 G . G 1982","NE 1978 G . G 1982 R",1,0,1,0,0,0,4,1,0,0,1,1,0,1,0,0,0.25,0,0,0.25,100,1,0,0,1,0,275473,3,NA,NA,"2 consecutive",1
"545","NE",1982,"D","G","KERREY, J. ROBERT (BOB)","BOB KERREY",1,1,0,0.407399117946625,-1,"NE 1982 G . G 1986","NE 1982 G . G 1986 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,277436,2,NA,1,"2 consecutive",1
"546","NE",1986,"D","G","BUOSALIS, HELEN","MAYOR HELEN BOOSALIS",1,0,0,0.457154631614685,0,"NE 1986 G . G 1990","NE 1986 G . G 1990 D",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,265156,3,1,NA,"2 consecutive",0
"547","NE",1986,"R","G","ORR, KAY A.","TREASURER KAY ORR",1,1,0,0.457154631614685,0,"NE 1986 G . G 1990","NE 1986 G . G 1990 R",0,1,0,0,0,1,6,0,1,1,0,1,0,0,0,0,0,0.16666667163372,0.16666667163372,0.16666667163372,100,0,1,1,1,0,298325,3,1,NA,"2 consecutive",1
"548","NE",1990,"D","G","NELSON, E. BENJAMIN (BEN)","NELSON, BEN",1,1,0,0.477022618055344,0,"NE 1990 G . G 1994","NE 1990 G . G 1994 D",0,0,0,0,0,0,5,0,2,2,0,2,0,0,0,0,0,0.400000005960464,0.400000005960464,0.400000005960464,100,0,0,0,0,1,292771,2,NA,1,"2 consecutive",1
"549","NE",1994,"R","G","SPENCE, GENE","SPENCE, GENE",1,0,0,0.460030525922775,0,"NE 1994 G . G 1998","NE 1994 G . G 1998 R",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,148230,2,NA,NA,"2 consecutive",0
"550","NE",1998,"D","G","HOPPNER, BILL","HOPPNER, BILL",1,0,1,0.395217567682266,-1,"NE 1998 G . G 2002","NE 1998 G . G 2002 D",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,250678,3,NA,NA,"2 consecutive",0
"551","NE",1998,"R","G","JOHANNS, MIKE","JOHANNS, MIKE",1,1,1,0.395217567682266,1,"NE 1998 G . G 2002","NE 1998 G . G 2002 R",0,1,0,0,0,1,3,1,2,2,1,3,0,1,0,0,0.333333343267441,0.666666686534882,0.666666686534882,1,100,0,1,1,1,0,293910,3,NA,NA,"2 consecutive",1
"552","NE",2002,"D","G","DEAN, STORMY","DEAN, STORMY",1,0,0,0.369248449802399,-1,"NE 2002 G . G 2006","NE 2002 G . G 2006 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,132348,2,NA,NA,"2 consecutive",0
"553","NE",2006,"D","G","HAHN, DAVID","HAHN, DAVID",1,0,0,0.361548125743866,-1,"NE 2006 G . G 2010","NE 2006 G . G 2010 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,145115,2,NA,NA,"2 consecutive",0
"554","NE",2006,"R","G","HEINEMAN, DAVID (DAVE)","HEINEMAN, DAVE",1,1,0,0.361548125743866,1,"NE 2006 G . G 2010","NE 2006 G . G 2010 R",0,1,0,0,0,1,3,1,1,1,1,2,0,1,0,0,0.333333343267441,0.333333343267441,0.333333343267441,0.666666686534882,100,0,1,1,1,0,435507,1,NA,NA,"2 consecutive",1
"555","NE",2010,"D","G","LAKERS, MARK",NA,1,NA,0,0.400188088417053,-1,"NE 2010 G . G 2014","NE 2010 G . G 2014 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"556","NM",1952,"D","G","GRANTHAM, EVERETT","EVERETT GRANTHAM",1,0,0,0.537905275821686,0,"NM 1952 G . G 1954","NM 1952 G . G 1954 D",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,111034,2,NA,NA,"2 consecutive",0
"557","NM",1954,"D","G","SIMMS, JOHN F., JR.","JOHN F. SIMMS",1,1,0,0.536536335945129,0,"NM 1954 G . G 1956","NM 1954 G . G 1956 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,110583,3,NA,NA,"2 consecutive",1
"558","NM",1954,"R","G","STOCKTON, ALVIN","ALVIN STOCKTON",1,0,0,0.536536335945129,0,"NM 1954 G . G 1956","NM 1954 G . G 1956 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,83373,3,NA,NA,"2 consecutive",0
"559","NM",1956,"R","G","MECHEM, EDWIN L.","GOV. EDWIN L. MECHEM",1,1,0,0.538074612617493,0,"NM 1956 G . G 1958","NM 1956 G . G 1958 R",0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,100,0,1,1,1,0,131488,2,NA,1,"2 consecutive",1
"560","NM",1958,"D","G","BURROUGHS, JOHN","JOHN BURROUGHS",1,1,0,0.543575048446655,0,"NM 1958 G . G 1960","NM 1958 G . G 1960 D",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,103481,2,NA,1,"2 consecutive",1
"561","NM",1960,"R","G","MECHEM, EDWIN L.","GOV. EDWIN L. MECHEM",1,1,0,0.543609976768494,0,"NM 1960 G . G 1962","NM 1960 G . G 1962 R",0,1,0,0,1,1,2,0,1,1,0,1,0,0,0,1,0,0.5,0.5,0.5,100,0,1,1,1,0,153765,2,NA,1,"2 consecutive",1
"562","NM",1962,"D","G","CAMPBELL, JACK M.","JACK M. CAMPBELL",1,1,0,0.548027873039246,0,"NM 1962 G . G 1964","NM 1962 G . G 1964 D",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,0,0,0,1,130933,2,NA,1,"2 consecutive",1
"563","NM",1964,"R","G","TUCKER, MERLE H.","MERLE H. TUCKER",1,0,0,0.537145256996155,0,"NM 1964 G . G 1966","NM 1964 G . G 1966 R",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,126540,2,NA,NA,"2 consecutive",0
"564","NM",1966,"D","G","LUSK, THOMAS E.","THOMAS E. GENE LUSK",1,0,0,0.536086857318878,0,"NM 1966 G . G 1968","NM 1966 G . G 1968 D",0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0.5,0.5,0.5,100,0,0,0,0,1,125587,3,NA,NA,"2 consecutive",0
"565","NM",1966,"R","G","CARGO, DAVID F.","DAVID F. CARGO",1,1,0,0.536086857318878,0,"NM 1966 G . G 1968","NM 1966 G . G 1968 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,134625,3,NA,NA,"2 consecutive",1
"566","NM",1968,"D","G","CHAVEZ, FABIAN, JR.","FABIAN CHAVEZ, JR.",1,0,0,0.538343131542206,0,"NM 1968 G . G 1970","NM 1968 G . G 1970 D",0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0.16666667163372,0.16666667163372,0.16666667163372,100,0,0,0,0,1,157230,2,NA,NA,"2 consecutive",0
"567","NM",1970,"D","G","KING, BRUCE",NA,1,1,0,0.525800347328186,0,"NM 1970 G . G 1974","NM 1970 G . G 1974 D",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"568","NM",1970,"R","G","DOMENICI, PETE V.",NA,1,0,0,0.525800347328186,0,"NM 1970 G . G 1974","NM 1970 G . G 1974 R",0,1,0,0,0,1,6,0,1,1,0,1,0,0,0,0,0,0.16666667163372,0.16666667163372,0.16666667163372,100,0,1,1,1,0,NA,NA,NA,NA,NA,0
"569","NM",1974,"D","G","APODOCA, JERRY",NA,1,1,0,0.529587984085083,0,"NM 1974 G . G 1978","NM 1974 G . G 1978 D",0,0,0,0,0,0,6,0,2,2,0,2,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,0,0,0,1,NA,NA,NA,NA,NA,1
"570","NM",1974,"R","G","SKEEN, JOSEPH R.",NA,1,0,2,0.529587984085083,0,"NM 1974 G . G 1978","NM 1974 G . G 1978 R",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"571","NM",1978,"D","G","KING, BRUCE",NA,1,1,1,0.525552928447723,0,"NM 1978 G . G 1982","NM 1978 G . G 1982 D",0,1,0,0,1,1,2,0,2,2,0,2,0,0,0,1,0,1,1,1,100,0,1,1,1,1,NA,NA,NA,NA,NA,1
"572","NM",1978,"R","G","SKEEN, JOSEPH R.",NA,1,0,2,0.525552928447723,0,"NM 1978 G . G 1982","NM 1978 G . G 1982 R",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"573","NM",1982,"D","G","ANAYA, TONEY (ANTONIO)",NA,1,1,2,0.52997761964798,0,"NM 1982 G . G 1986","NM 1982 G . G 1986 D",0,1,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,1,1,1,1,NA,NA,NA,NA,NA,1
"574","NM",1982,"R","G","IRICK, JOHN B.",NA,1,0,4,0.52997761964798,0,"NM 1982 G . G 1986","NM 1982 G . G 1986 R",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,0
"575","NM",1986,"D","G","POWELL, RAY BENNETT",NA,1,0,0,0.524720907211304,0,"NM 1986 G . G 1990","NM 1986 G . G 1990 D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,NA,NA,NA,NA,NA,0
"576","NM",1986,"R","G","CARRUTHERS, GARY E.",NA,1,1,0,0.524720907211304,0,"NM 1986 G . G 1990","NM 1986 G . G 1990 R",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,1
"577","NM",1990,"D","G","KING, BRUCE","KING, BRUCE",1,1,0,0.532448530197144,0,"NM 1990 G . G 1994","NM 1990 G . G 1994 D",0,1,0,0,1,1,4,0,2,2,0,2,0,0,0,1,0,0.5,0.5,0.5,100,0,1,1,1,1,224564,3,NA,NA,"2 consecutive",1
"578","NM",1990,"R","G","BOND, FRANK M.","BOND, FRANK M.",1,0,0,0.532448530197144,0,"NM 1990 G . G 1994","NM 1990 G . G 1994 R",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0.25,0.25,0.25,100,0,0,0,0,0,185692,3,NA,NA,"2 consecutive",0
"579","NM",1994,"R","G","JOHNSON, GARY E.","JOHNSON, GARY",1,1,0,0.536480247974396,0,"NM 1994 G . G 1998","NM 1994 G . G 1998 R",0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,1,0,0.25,0.25,0.25,100,0,0,0,0,0,232945,2,NA,1,"2 consecutive",1
"580","NM",1998,"D","G","CHAVEZ, MARTIN J.","CHAVEZ, MARTIN",1,0,3,0.554431140422821,0,"NM 1998 G . G 2002","NM 1998 G . G 2002 D",0,1,0,0,0,1,6,0,2,2,0,2,0,0,0,0,0,0.333333343267441,0.333333343267441,0.333333343267441,100,0,1,1,1,1,226755,2,NA,NA,"2 consecutive",0
"581","NM",2002,"D","G","RICHARDSON, WILLIAM B. (BILL)","RICHARDSON, BILL",1,1,0,0.575914442539215,1,"NM 2002 G . G 2006","NM 2002 G . G 2006 D",1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,100,1,0,0,1,1,268693,3,NA,NA,"2 consecutive",1
